id,title,artist_channel,language,era,popularity,views,likes,duration_seconds,duration,published_at,youtube_video_id,youtube_url
983,Aayat - Lyrical Video | Sanjay Leela Bhansali | Arijit Singh | Ranveer | Deepika | Bajirao Mastani,SonyMusicIndiaVEVO,English/International,2020s,Popular,3392406,22268,264,4:24,2025-12-12T11:21:58Z,DDYSI_GaNOU,https://www.youtube.com/watch?v=DDYSI_GaNOU
984,"Soch Na Sake - (Lyrics) | Arijit Singh, Amaal Mallik & Tulsi Kumar | Airlift",Love & Lyrics,English/International,2020s,Popular,4582269,43142,279,4:39,2023-06-29T10:27:21Z,owqEQcVAFaE,https://www.youtube.com/watch?v=owqEQcVAFaE
985,"TUM BIN 2: ISHQ MUBARAK 8K Video Song | Arijit Singh | Neha Sharma, Aditya Seal | Aashim Gulati",T-Series,Hindi,2020s,Popular,3339337,32196,293,4:53,2026-04-24T13:15:26Z,jMqSO4S-Q9E,https://www.youtube.com/watch?v=jMqSO4S-Q9E
986,"Arijit Singh: Baaton Ko Teri | Himesh Reshammiya, Abhishek Bachchan, Asin | All Is Well",Musicroo,English/International,2010s,Very Popular,13152075,199218,247,4:07,2019-11-18T05:22:21Z,IWkRA2VD60k,https://www.youtube.com/watch?v=IWkRA2VD60k
987,"Arijit Singh, Palak Muchhal - Teri Meri Kahaani (Lyrics)",D-Muze India,English/International,2020s,Very Popular,10703701,101416,310,5:10,2025-05-08T01:27:59Z,ar5hpVZmGfw,https://www.youtube.com/watch?v=ar5hpVZmGfw
988,Martin Garrix & Arijit Singh - Angels For Each Other (Official Video),Martin Garrix,English/International,2020s,Very Popular,26334820,509796,230,3:50,2025-03-17T14:00:07Z,OTMQJ656r-M,https://www.youtube.com/watch?v=OTMQJ656r-M
989,Tere Bina Marz Adha Adhura hai | Arijit Singh & Shreya Ghoshal Style,SurNoor Z,English/International,2020s,Popular,2672335,26637,315,5:15,2026-04-05T13:00:58Z,_gHHUEkBcOs,https://www.youtube.com/watch?v=_gHHUEkBcOs
990,Bhole Tere Naam | Arijit Singh Inspired Devotional Sufi Bhajan | Har Har Mahadev | Mahadev Song,SatyaSur,English/International,2020s,Medium,607422,5918,385,6:25,2026-06-22T01:30:35Z,9xaurwnm0jI,https://www.youtube.com/watch?v=9xaurwnm0jI
991,Ishq Mubarak Lyrics - Tum Bin 2 | Arijit Singh,Vibe Bird,English/International,2020s,Popular,3875688,35053,296,4:56,2025-09-10T14:29:50Z,2C_ZKkixuow,https://www.youtube.com/watch?v=2C_ZKkixuow
992,"Kesariya - Brahmāstra | Ranbir Kapoor, Alia Bhatt | Pritam | Arijit Singh | Amitabh Bhattacharya| 4K",Sony Music India,Hindi,2020s,Top Hit,618063906,6285362,173,2:53,2022-07-17T06:30:12Z,BddP6PYo2gs,https://www.youtube.com/watch?v=BddP6PYo2gs
993,Sukoon Mila Lyrics | Mary Kom | Arijit Singh |,Superhit Music,English/International,2020s,Popular,6895487,135446,257,4:17,2020-03-16T03:41:34Z,rtTHfr1n-dA,https://www.youtube.com/watch?v=rtTHfr1n-dA
994,Agar Tum Mi Jao Lyrics | Shreya Ghoshal | Emraan Hashmi | Anu Malik | RB Lyrics Lover,RB Lyrics Lover,English/International,2020s,Very Popular,59900211,489800,360,6:00,2020-09-26T09:53:39Z,olTVf-fKfKw,https://www.youtube.com/watch?v=olTVf-fKfKw
995,Purab Se (Om Namah Shivay) | Banaras | Shreya Ghoshal | AVS,Shreya Ghoshal AVS,English/International,2020s,Very Popular,85513869,709872,378,6:18,2020-02-21T20:29:14Z,FjKTtTsNU7c,https://www.youtube.com/watch?v=FjKTtTsNU7c
996,"Thodi Der | Half Girlfriend | Shreya Ghoshal, Farhan Saeed | Lyrics AVS Song",Shreya Ghoshal AVS,English/International,2020s,Popular,8573890,105395,295,4:55,2022-01-01T06:31:09Z,ryuHPNCDIUM,https://www.youtube.com/watch?v=ryuHPNCDIUM
997,Tabaah Ho Gaye,Shreya Ghoshal - Topic,English/International,2010s,Very Popular,17279445,149337,342,5:42,2019-04-09T09:08:44Z,g0I6iyRML6E,https://www.youtube.com/watch?v=g0I6iyRML6E
998,Deewani Mastani - Official Video Song | Deepika Padukone | Shreya Ghoshal | SLB | Bajirao Mastani,Sony Music India,Hindi,2010s,Top Hit,574296140,2858129,341,5:41,2016-05-04T04:30:00Z,h6lHUn20J5g,https://www.youtube.com/watch?v=h6lHUn20J5g
999,Saathiya - Shreya Ghoshal (Lyrics) | Lyrical Bam Hindi,LYRICAL BAM HINDI,Hindi,2020s,Popular,1824358,17760,289,4:49,2025-05-23T10:30:22Z,NrdFL9mHMxI,https://www.youtube.com/watch?v=NrdFL9mHMxI
1000,Suna Hai | Sanak | Shreya Ghoshal | Lyrics Song | AVS,Shreya Ghoshal AVS,English/International,2020s,Popular,4347489,43580,196,3:16,2023-01-30T16:23:00Z,UGIpJc3zylw,https://www.youtube.com/watch?v=UGIpJc3zylw
1001,"Ami Mishra, Shreya Ghoshal - Hasi (Female Version) (Lyric Video)",SonyMusicIndiaVEVO,English/International,2020s,Very Popular,23359706,122034,200,3:20,2024-07-26T14:42:56Z,Zvp-VBmoPmI,https://www.youtube.com/watch?v=Zvp-VBmoPmI
1002,HAAN HASI BAN GAYE (LYRICS) | SHREYA GHOSHAL | HAMARI ADHURI KAHANI,Edo SZ Lyrics,English/International,2020s,Very Popular,11432705,145348,193,3:13,2023-07-07T05:00:22Z,Q9So1rz5Asc,https://www.youtube.com/watch?v=Q9So1rz5Asc
1003,"""Sun Raha Hai Na Tu Female Version"" By Shreya Ghoshal Aashiqui 2 Full Video Song |",T-Series,Hindi,2010s,Top Hit,638420718,3525938,230,3:50,2013-05-14T19:23:22Z,inEu2qQuGZ8,https://www.youtube.com/watch?v=inEu2qQuGZ8
1004,Saiyaara Reprise Female Lyrics – Shreya Ghoshal,PlusMusicYT,English/International,2020s,Popular,2324462,18876,184,3:04,2025-09-15T12:30:54Z,ZXXLCaqOTsc,https://www.youtube.com/watch?v=ZXXLCaqOTsc
1005,Sunn Raha Hai,Shreya Ghoshal - Topic,English/International,2010s,Very Popular,18280402,163740,315,5:15,2015-06-23T12:29:43Z,1If9aw74Tj4,https://www.youtube.com/watch?v=1If9aw74Tj4
1006,"Namo Shankara - Shreya Ghoshal | Official Video | Kinjal Chatterjee, Shraddha Pandit | Mahashivratri",Shreya Ghoshal Official,English/International,2020s,Popular,2783536,77123,293,4:53,2025-02-21T05:30:24Z,mb0Aix5gZ4A,https://www.youtube.com/watch?v=mb0Aix5gZ4A
1007,Suna Suna - Shorted Version | Krishna Cottage | Shreya Ghoshal | Lyrical Song | AVS,Shreya Ghoshal AVS,English/International,2020s,Popular,5669741,48226,403,6:43,2023-05-06T02:01:33Z,sFI6P1TRwmo,https://www.youtube.com/watch?v=sFI6P1TRwmo
1008,Zammane Ki Sari Khusi - Shreya Ghoshal || Shreya Ghoshal New song || Hindi New Song || Romantic song,S P MUSIC,Hindi,2020s,Very Popular,51403400,0,258,4:18,2022-05-04T04:49:46Z,rIxDRRlcZwI,https://www.youtube.com/watch?v=rIxDRRlcZwI
1009,Yeh Aaina (Lyrics) | Kabir Singh | Shreya Ghoshal | AVS,Shreya Ghoshal AVS,English/International,2020s,Popular,2111429,20553,314,5:14,2022-04-22T08:54:50Z,dbnL7dmyj5o,https://www.youtube.com/watch?v=dbnL7dmyj5o
1010,Mara Hari Ne - @ShreyaGhoshalOfficial | Bhavna Labadiya | Priya Saraiya | Vaarso Season3,Priya Saraiya,English/International,2020s,Popular,3854177,37050,320,5:20,2025-04-18T05:10:17Z,ZGriLC0qD3s,https://www.youtube.com/watch?v=ZGriLC0qD3s
1011,"Tumhare Liye | Awarapan 2 | Emraan Hashmi, Disha Patani |Shreya Ghoshal, Aaryam, Wasif Ahmad, Sachin",Sony Music India,Hindi,2020s,Popular,2521646,38000,208,3:28,2026-08-23T05:41:49Z,8Mj-MjMFDxc,https://www.youtube.com/watch?v=8Mj-MjMFDxc
1012,Silsila Ye Chahat Ka (Lyrical Video) | Shreya Ghoshal | Devdas,Universal Music India,English/International,2020s,Very Popular,23701031,117401,308,5:08,2023-10-12T04:30:19Z,yWNzKpUVkN8,https://www.youtube.com/watch?v=yWNzKpUVkN8
1013,O Rangrez Live | Shreya Ghoshal | All Hearts Tour | Mumbai,Shreya Ghoshal Official,English/International,2020s,Medium,149395,3694,390,6:30,2026-07-19T05:30:06Z,G5kgWyNYcso,https://www.youtube.com/watch?v=G5kgWyNYcso
1014,Tera Intezaar | Shreya Ghoshal lyrics AVS Songs,Shreya Ghoshal AVS,English/International,2020s,Popular,6340332,82237,323,5:23,2021-08-27T03:48:35Z,wPkNQOQiCxk,https://www.youtube.com/watch?v=wPkNQOQiCxk
1015,"Prem Ki Leela | Krishnavataram | Shreya Ghoshal, Javed Ali, Irshad Kamil, Prasad S.",Saregama Music,Hindi,2020s,Very Popular,23806100,158807,160,2:40,2026-04-23T06:45:06Z,lAsJ_rCgbZE,https://www.youtube.com/watch?v=lAsJ_rCgbZE
1016,राधे कृष्ण की ज्योति अलोकिक | Radhe Krishna Ki Jyoti Alokik Lyrics | Vivah| Shreya Ghoshal | AVS,Shreya Ghoshal AVS,English/International,2020s,Very Popular,10283454,113163,137,2:17,2020-08-11T09:59:24Z,zQYtiU7qPso,https://www.youtube.com/watch?v=zQYtiU7qPso
1017,"Bairi Piya (Lyrical Video) | Udit Narayan, Shreya Ghoshal | Devdas",Universal Music India,English/International,2020s,Very Popular,12311985,64916,314,5:14,2023-10-16T06:30:07Z,c0udXSNMRhk,https://www.youtube.com/watch?v=c0udXSNMRhk
1018,Hamara Haal | Team - The Force | Shreya Ghoshal AVS,Shreya Ghoshal AVS,English/International,2010s,Very Popular,12442747,102657,340,5:40,2019-12-26T09:46:24Z,2nAFSbfNz_o,https://www.youtube.com/watch?v=2nAFSbfNz_o
1019,Dhadak - Title Track | Lyrical | Dhadak | Ishaan & Janhvi |Ajay Gogavale & Shreya Ghoshal |Ajay-Atul,Zee Music Company,Hindi,2010s,Very Popular,26637610,204736,253,4:13,2018-06-28T12:27:21Z,YKcgwUg39yY,https://www.youtube.com/watch?v=YKcgwUg39yY
1020,"CHAL TERA SHUKRIYA (LYRICS) | SHREYA GHOSHAL | JEET GANGULI | ADITYA ROY K, ALIA BHATT | SADAK 2",LyRics WriTes,English/International,2020s,Very Popular,9631936,137944,330,5:30,2020-09-09T03:26:00Z,ZBP1V5n3SHw,https://www.youtube.com/watch?v=ZBP1V5n3SHw
1021,"Prem Ki Leela Full Song Lyrics | Krishnavataram | Shreya G, Javed Ali, Suvarna T | Saregama Music",Ishqia Music,Hindi,2020s,Popular,1857465,17698,279,4:39,2026-04-28T08:48:37Z,3rkS74WaeFI,https://www.youtube.com/watch?v=3rkS74WaeFI
1022,Main Agar Kahoon || Shreya Ghoshal & Sonu Nigam Live In KBC,Arijitian AS,English/International,2020s,Medium,304709,5115,100,1:40,2024-09-25T18:02:26Z,QmjxL1HrUaI,https://www.youtube.com/watch?v=QmjxL1HrUaI
1023,Mohe Rang Do Laal - Official Video Song | Deepika Padukone | Bajirao Mastani | Shreya Ghoshal,Sony Music India,Hindi,2010s,Very Popular,86292568,473740,221,3:41,2016-01-06T06:30:00Z,XU3eFkY1BTI,https://www.youtube.com/watch?v=XU3eFkY1BTI
1024,Tere Mast Mast Do Nain - Rahat Fateh Ali Khan & Shreya Ghoshal (Lyrics) | Lyrical Bam Hindi,LYRICAL BAM HINDI,Hindi,2020s,Popular,5554411,43196,355,5:55,2024-04-25T10:30:25Z,gzuVaS02fLM,https://www.youtube.com/watch?v=gzuVaS02fLM
1025,Barso Re - Full Video | A.R. Rahman | Shreya Ghoshal | Aishwarya Rai | Uday Mazumdar | Guru,Sony Music India,Hindi,2010s,Top Hit,197943875,1336090,283,4:43,2015-08-21T07:00:00Z,asw-wTDzGUQ,https://www.youtube.com/watch?v=asw-wTDzGUQ
1026,MERA HUA (FEMALE) - Ek Deewane Ki Deewaniyat | Shreya Ghoshal | Harshvardhan & Sonam |Annkur |Sachin,Play DMF,English/International,2020s,Popular,7058135,55412,207,3:27,2025-10-23T05:30:34Z,sIpLZNhD5J4,https://www.youtube.com/watch?v=sIpLZNhD5J4
1027,"Saiyaara (Reprise - Female Version) Lyrics - Shreya Ghoshal, Faheem Abdullah",Vibe Bird,English/International,2020s,Very Popular,11562208,85582,184,3:04,2025-07-11T11:00:37Z,IXaPpDYgwYg,https://www.youtube.com/watch?v=IXaPpDYgwYg
1028,"Saibo - Lyrical Audio | Shor In The City | Radhika Apte, Tusshar Kapoor | Shreya Ghoshal",Sony Music India,Hindi,2020s,Very Popular,26245669,105103,202,3:22,2024-08-12T13:30:07Z,9Bmh6vaQt0s,https://www.youtube.com/watch?v=9Bmh6vaQt0s
1029,"Param Sundari -Official Video | Mimi | Kriti Sanon, Pankaj Tripathi | @ARRahman| Shreya Ghoshal",Sony Music India,Hindi,2020s,Top Hit,585842701,4554286,181,3:01,2021-07-16T06:30:14Z,w4ClQO0FFQg,https://www.youtube.com/watch?v=w4ClQO0FFQg
1030,O Bekhabar (Lyrics) - Shreya Ghoshal🎶 | Meri nazar dhoonde tujhe tu kaha✨,Sankalp Lyrics,English/International,2020s,Popular,2159209,13736,325,5:25,2025-07-10T11:41:43Z,ZkljN0mRjS0,https://www.youtube.com/watch?v=ZkljN0mRjS0
1031,Shreya Ghoshal – Tujhme Rab Dikhta Hai / I see God in you – In Hindi – English translation – WM4u,World music for u,Hindi,2020s,Medium,543167,4558,203,3:23,2022-04-14T10:10:49Z,VS6PlvSLxso,https://www.youtube.com/watch?v=VS6PlvSLxso
1032,Tujh Mein Rab Dikhta Hai (Lyrics) | Rab Ne Bana Di Jodi | Shreya Ghoshal | AVS,Shreya Ghoshal AVS,English/International,2020s,Popular,985250,9220,104,1:44,2022-04-24T18:10:04Z,yIJfk5opnlw,https://www.youtube.com/watch?v=yIJfk5opnlw
1033,LYRICS : BEPANAH PYAR HAI AAJA | SHREYA GHOSHAL | NILESH MISHRA | ANU MALIK | KRISHNA COTTAGE |,Lyrical King,English/International,2020s,Very Popular,10616336,111455,403,6:43,2022-08-29T05:14:16Z,yMUW3GEWNjo,https://www.youtube.com/watch?v=yMUW3GEWNjo
1034,"Ghar More Pardesiya - Lyrical | Kalank | Varun, Alia & Madhuri | Shreya & Vaishali | Pritam| Amitabh",Zee Music Company,Hindi,2020s,Very Popular,35930189,183459,329,5:29,2022-10-03T15:12:45Z,b5WF7yZcc1w,https://www.youtube.com/watch?v=b5WF7yZcc1w
1035,Manwa laage ( lyrics ) | Shreya ghoshal | Arijit Singh |,ASN Lyrics,English/International,2020s,Popular,4676836,0,274,4:34,2025-03-06T17:01:15Z,hK_Sey44PkU,https://www.youtube.com/watch?v=hK_Sey44PkU
1036,Jugraafiya - Full Video | Super 30 | Hrithik Roshan & Mrunal Thakur | Udit Narayan & Shreya Ghoshal,Zee Music Company,Hindi,2010s,Very Popular,80416940,535894,186,3:06,2019-11-14T12:18:28Z,gRRMSF0nB0c,https://www.youtube.com/watch?v=gRRMSF0nB0c
1037,"O Rangrez - Lyrical Video | Bhaag Milkha Bhaag | Farhan, Sonam | Shreya Ghoshal, Javed Bashir",Sony Music India,Hindi,2020s,Top Hit,174059686,882007,385,6:25,2024-09-25T10:30:19Z,jmpUP1MaQ9Q,https://www.youtube.com/watch?v=jmpUP1MaQ9Q
1038,Shreya Ghoshal sings Lag Ja Gale Once More with Symphony Orchestra of Hemantkumar Musical Group,Hemantkumar Mahale,English/International,2010s,Very Popular,34849714,345954,374,6:14,2018-10-18T18:45:00Z,VeTulWhLzd4,https://www.youtube.com/watch?v=VeTulWhLzd4
1039,Manwa laage (Lyrics) - Arijit Singh & Shreya Ghoshal | Happy New Year |,D-Muze India,English/International,2020s,Popular,2722739,17096,273,4:33,2026-01-30T12:01:25Z,g1g-Fpw7uTY,https://www.youtube.com/watch?v=g1g-Fpw7uTY
1040,Hasi (Female) Lyrics | Shreya Ghoshal | Hamari Adhuri Kahani,Superhit Music,English/International,2020s,Very Popular,20213414,229205,228,3:48,2020-11-17T13:14:30Z,u71CxnaY55w,https://www.youtube.com/watch?v=u71CxnaY55w
1041,PYAAR AATA HAI - Rito Riba & Shreya Ghoshal | Ishaan Khatter & Tara Sutaria | Rajat N| Rana | Anshul,Play DMF,English/International,2020s,Very Popular,40429685,381367,273,4:33,2025-03-07T05:30:02Z,W_1taX0Pvh4,https://www.youtube.com/watch?v=W_1taX0Pvh4
1042,Pal - Lyrical Video | Jalebi | Arijit Singh | Shreya Ghoshal | Rhea & Varun | Javed - Mohsin,Sony Music India,Hindi,2010s,Top Hit,326551777,1489044,252,4:12,2018-09-24T07:00:04Z,w8LcxY43N5Y,https://www.youtube.com/watch?v=w8LcxY43N5Y
1043,Rimjhim Gire Sawan | रिमझीम गिरे सावन | Music Teacher | Papon | Shreya Ghoshal | Rochak Kohli,Saregama Music,Hindi,2010s,Very Popular,11994276,142995,249,4:09,2019-04-17T07:14:51Z,5ljkifaQ8o8,https://www.youtube.com/watch?v=5ljkifaQ8o8
1044,"Saiyaara Reprise - Female | Full Song | Ahaan, Aneet | Tanishk, Faheem, Arslan | Shreya | Irshad",YRF,Hindi,2020s,Top Hit,292504654,1127865,184,3:04,2025-09-11T05:30:36Z,asG7cwxi1sA,https://www.youtube.com/watch?v=asG7cwxi1sA
1045,Ve Kamleya | Rocky Aur Rani Kii Prem Kahaani | Ranveer | Alia | Pritam | Amitabh | Arijit | Shreya,Saregama Music,Hindi,2020s,Top Hit,316580814,1569595,190,3:10,2023-07-18T12:15:09Z,QXJyMpxd210,https://www.youtube.com/watch?v=QXJyMpxd210
1046,"Arijit Singh, Shreya Ghoshal - Samjhawan - Lyric video | Alia B, Varun D | Humpty Sharma Ki Dulhania",Sony Music India,Hindi,2010s,Top Hit,461614742,2864570,266,4:26,2014-07-11T12:00:04Z,H2f7MZaw3Yo,https://www.youtube.com/watch?v=H2f7MZaw3Yo
1047,Piyu Bole | Parineeta | Saif Ali Khan & Vidya Balan | Sonu Nigam & Shreya Ghoshal,Zee Music Company,Hindi,2010s,Very Popular,67286113,501639,299,4:59,2018-07-11T13:07:38Z,ZAkr0KFFLLs,https://www.youtube.com/watch?v=ZAkr0KFFLLs
1048,"Nazrein Karam - Video Song | K.K., Shreya Ghoshal | Jashnn | Adhyayan Suman, Anjana Sukhani",T-Series Bollywood Classics,Hindi,2020s,Popular,1135428,15691,313,5:13,2026-04-20T05:38:38Z,VWbnpjhLVAU,https://www.youtube.com/watch?v=VWbnpjhLVAU
1049,MAINE TERA NAAM DIL RAKH DIYA FEMALE VERSION (LYRICS) - SHREYA GHOSHAL | EK VILLAIN RETURNS,Lyrics Writer,English/International,2020s,Popular,965559,11323,314,5:14,2024-10-13T12:08:44Z,3HPBlgXtkO0,https://www.youtube.com/watch?v=3HPBlgXtkO0
1050,"Tere Hawaale (Arijit Singh - Shreya Ghoshal Duet) | Laal Singh Chaddha | Aamir, Kareena | Pritam",T-Series,Hindi,2020s,Very Popular,30319506,134840,368,6:08,2025-04-08T05:30:41Z,FiENDQapd4g,https://www.youtube.com/watch?v=FiENDQapd4g
1051,Jadu Hai Nasha Hai | Shreya Ghoshal | Shaan | M.M. Kreem | Jism | Audio Song,Saregama Music,Hindi,2010s,Very Popular,56760704,304756,349,5:49,2017-10-29T03:30:01Z,gTSL0Rv0am4,https://www.youtube.com/watch?v=gTSL0Rv0am4
1052,OFFICIAL: 'Manwa Laage' FULL VIDEO Song | Happy New Year | Shah Rukh Khan | Arijit Singh,T-Series,Hindi,2010s,Top Hit,432199525,2482168,269,4:29,2014-11-07T06:20:41Z,d8IT-16kA8M,https://www.youtube.com/watch?v=d8IT-16kA8M
1053,Shreya Ghoshal sings Dhadak Title Track with Symphony Orchestra of Hemantkumar Musical Group,Hemantkumar Mahale,English/International,2010s,Very Popular,14893128,172882,254,4:14,2018-10-10T19:15:00Z,mw8wEF4WbLo,https://www.youtube.com/watch?v=mw8wEF4WbLo
1054,Vaaroon Forever (Official Video) | Mirzapur The Movie | Shreya Ghoshal | Romy | Anand B | Ginny D,Excel Movies,English/International,2020s,Very Popular,17162339,113150,253,4:13,2026-08-18T08:26:50Z,SQ4jZ-EAL88,https://www.youtube.com/watch?v=SQ4jZ-EAL88
1055,Suna Suna | Full Audio | Krishna Cottage | Shreya Ghoshal | Anu Malik | Sohail Khan | Isha Koppikar,Times Music,English/International,2020s,Very Popular,23316705,202063,450,7:30,2020-08-04T05:29:24Z,NCvOzlvW2EA,https://www.youtube.com/watch?v=NCvOzlvW2EA
1056,"Dagabaaz Re (Lyrics) - Rahat Fateh Ali Khan, Shreya Ghoshal | Dabangg 2 |",D-Muze India,English/International,2020s,Popular,2626359,15922,288,4:48,2026-01-23T12:00:29Z,KiWeFSb0azE,https://www.youtube.com/watch?v=KiWeFSb0azE
1057,"Aisa Deewana Lyrical Video Song | Dil Maange More | Sonu Nigam | Himesh R|Shahid Kapoor, Tulip Joshi",T-Series Bollywood Classics,Hindi,2010s,Top Hit,403856450,1289880,310,5:10,2019-02-04T10:47:16Z,X4TyG9grBSw,https://www.youtube.com/watch?v=X4TyG9grBSw
1058,Sonu Nigam Performing Abhi Mujh Me Kahin -Gima 2012,Múhasin,English/International,2010s,Very Popular,47998715,428655,407,6:47,2012-12-04T11:53:45Z,9DqSN6GyNUI,https://www.youtube.com/watch?v=9DqSN6GyNUI
1059,"Dil Dooba Lyrical Video Song | Khakee | Sonu Nigam, Shreya Ghoshal | Aishwarya Rai, Akshaye Kumar",T-Series Bollywood Classics,Hindi,2010s,Top Hit,98728096,564925,228,3:48,2019-04-23T09:34:04Z,SAiyopkF22M,https://www.youtube.com/watch?v=SAiyopkF22M
1060,Sonu Nigam - Tu - Official Music Video | Sonu Nigam | Biddu | Kismat,SonyMusicIndiaVEVO,English/International,2020s,Popular,5642860,38149,254,4:14,2024-10-30T06:27:11Z,xxhThAj7aSA,https://www.youtube.com/watch?v=xxhThAj7aSA
1061,"Abhi Mujh Mein Kahin Lyric Video | Agneepath | Hrithik Roshan, Priyanka C | Sonu Nigam | Ajay-Atul",Sony Music India,Hindi,2020s,Very Popular,15418980,102751,366,6:06,2024-06-23T08:42:07Z,usSA3mPzOJY,https://www.youtube.com/watch?v=usSA3mPzOJY
1062,"Sapna Jahan Full Video - Brothers|Akshay Kumar, Jacqueline|Sonu Nigam, Neeti Mohan",SonyMusicIndiaVEVO,English/International,2010s,Top Hit,95396552,1157195,347,5:47,2015-10-09T07:00:00Z,lHJp_3g2MAI,https://www.youtube.com/watch?v=lHJp_3g2MAI
1063,Jab Tum Aa Jaate Ho (Lyrical Video) | Sonu Nigam | Kavita Krishnamurthy | Revibe | Hindi Songs,Universal Music India,Hindi,2020s,Very Popular,16559232,71647,404,6:44,2023-09-04T09:30:10Z,X8TdLtS_8jE,https://www.youtube.com/watch?v=X8TdLtS_8jE
1064,Chunni ( Official Video ) | Sonu Nigam & Renuka Panwar | Charmee Zaveri | New Haryanvi Song 2026,I Believe Music,English/International,2020s,Popular,4175818,92923,125,2:05,2026-08-07T12:55:38Z,QzfO93q8SOY,https://www.youtube.com/watch?v=QzfO93q8SOY
1065,"Tumse Milke Dil Ka - Video Song | Main Hoon Na | Sonu Nigam | Anu Malik | Shahrukh Khan,Sushmita Sen",T-Series Bollywood Classics,Hindi,2020s,Very Popular,12233537,66414,342,5:42,2025-12-09T13:31:03Z,rIujePFpuCU,https://www.youtube.com/watch?v=rIujePFpuCU
1066,Unko Pahunchi Khabar Jab Meri Maut Ki (Song): Sonu Nigam | Bewafa Sanam | Hindi Superhit Sad Song,Pop Chartbusters,Hindi,2020s,Popular,3538836,13227,381,6:21,2026-05-23T05:30:22Z,iBPSXBzLVPk,https://www.youtube.com/watch?v=iBPSXBzLVPk
1067,"Mitti Ke Bete - Live at INS Vikrant | BORDER 2 | Sunny Deol | Mithoon, Sonu Nigam, Manoj Muntashir",T-Series,Hindi,2020s,Very Popular,20843692,281648,437,7:17,2026-01-18T05:30:02Z,YQqJCk_BjNU,https://www.youtube.com/watch?v=YQqJCk_BjNU
1068,Dil Pe Chalayi Chooriyan Lyrical Video Song | Bewafa Sanam | Sonu Nigam | Dil Pe Chalayi Churiyan,T-Series Bollywood Classics,Hindi,2020s,Very Popular,25014206,167093,362,6:02,2025-06-18T11:25:03Z,_wtGQROctKg,https://www.youtube.com/watch?v=_wtGQROctKg
1069,जिंदगी की राहों में रंजो गम के मेले है सोनू निगम || Jindagi ki rahon mein ranjo gam ke mele Hain ||,My Dream is Music with RAJA,English/International,2020s,Popular,8130765,42196,330,5:30,2024-01-26T08:03:30Z,OsY7sliRK2U,https://www.youtube.com/watch?v=OsY7sliRK2U
1070,Ab Mujhe Raat Din (Song): Sonu Nigam | Deewana | Sajid-Wajid | Faaiz Anwaar | Tumhara Hi Khayal Hai,T-Series,Hindi,2020s,Medium,259052,3068,266,4:26,2026-05-16T09:30:12Z,T6VXCvK9NR4,https://www.youtube.com/watch?v=T6VXCvK9NR4
1071,"""Mujhe Raat Din Bas"" Lyrical Video | Sangharsh | Sonu Nigam | Akshay Kumar, Priety Zinta, Aman Verma",T-Series Bollywood Classics,Hindi,2010s,Top Hit,141566730,515584,308,5:08,2017-02-06T07:14:49Z,DqkG0fuPiO0,https://www.youtube.com/watch?v=DqkG0fuPiO0
1072,"Satrangi Re - Lyrical | Dil Se | Shah Rukh Khan & Manisha Koirala | Sonu Nigam, Kavita Krishnamurti",Ishtar Music,English/International,2020s,Very Popular,10889840,60380,448,7:28,2021-03-23T15:30:01Z,OClXVLsI4jM,https://www.youtube.com/watch?v=OClXVLsI4jM
1073,"Do Pal Song | Veer-Zaara | Shah Rukh Khan, Preity Zinta | Madan Mohan | Lata Mangeshkar, Sonu Nigam",YRF,Hindi,2010s,Top Hit,332596251,2040341,254,4:14,2017-07-10T16:30:00Z,HPsxxBhv9kc,https://www.youtube.com/watch?v=HPsxxBhv9kc
1074,Chanda Ki Doli Mein Title Track - Full Video Song - Sonu Nigam,Pop Chartbusters,English/International,2010s,Very Popular,12737000,101414,321,5:21,2011-09-14T08:44:30Z,lhhwWbnpsQM,https://www.youtube.com/watch?v=lhhwWbnpsQM
